ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Year,Month,Month Name,Day,Customer_Date
7514,1956,Second cycle degree,Married,54342,1,1,3/7/2013 0:00,74,84,10,34,11,10,28,4,3,1,4,6,2013,3,March,7,3/7/2013
2902,1958,Graduation,Married,,1,1,3/9/2012 0:00,87,19,4,12,2,2,6,1,1,0,3,5,2012,3,March,9,3/9/2012
4345,1964,Second cycle degree,Single,,1,1,12/1/2014 0:00,49,5,1,9,2,0,4,1,1,0,2,7,2014,12,December,1,12/1/2014
793,1973,Graduation,Married,20895,1,0,6/10/2012 0:00,24,18,3,17,3,0,4,1,2,0,3,9,2012,6,June,10,6/10/2012
3769,1972,PhD,Married,,1,0,2/3/2014 0:00,17,25,1,13,0,0,3,1,1,0,3,7,2014,2,February,3,2/3/2014
2963,1979,Graduation,Married,75507,0,0,2/5/2014 0:00,56,709,93,374,104,80,80,1,8,6,6,3,2014,2,February,5,2/5/2014
8216,1972,Master,Married,53761,1,1,11/10/2013 0:00,7,158,0,76,13,7,71,6,4,4,3,5,2013,11,November,10,11/10/2013
8140,1973,Graduation,Married,22682,1,0,3/10/2013 0:00,51,10,14,29,4,2,36,3,2,1,4,4,2013,3,March,10,3/10/2013
10146,1972,PhD,Married,38887,1,0,2/3/2014 0:00,17,25,1,13,0,0,3,1,1,0,3,7,2014,2,February,3,2/3/2014
5289,1975,Second cycle degree,Single,41658,1,1,9/11/2012 0:00,30,8,4,12,15,4,29,2,1,1,2,4,2012,9,September,11,9/11/2012
2589,1972,Graduation,Divorced,26759,1,0,7/2/2014 0:00,65,25,3,16,8,5,2,2,2,1,3,6,2014,7,July,2,7/2/2014
10490,1969,PhD,Married,51039,1,1,10/12/2012 0:00,11,100,64,79,65,0,109,2,6,2,4,7,2012,10,October,12,10/12/2012
6613,1970,Master,Married,44511,1,0,12/10/2012 0:00,39,513,7,133,46,14,14,6,8,4,8,8,2012,12,December,10,12/10/2012
10827,1967,PhD,Married,36947,1,1,7/8/2012 0:00,49,88,3,21,4,1,29,4,3,0,4,9,2012,7,July,8,7/8/2012
5491,1951,Master,Married,47352,0,1,11/4/2013 0:00,70,172,12,112,8,0,15,4,6,1,5,7,2013,11,November,4,11/4/2013
8783,1950,Graduation,Married,57045,0,1,8/9/2012 0:00,40,296,13,104,11,13,17,3,4,2,9,3,2012,8,August,9,8/9/2012
10010,1953,PhD,Divorced,36957,1,1,6/9/2012 0:00,43,100,2,16,2,1,31,4,3,2,2,9,2012,6,June,9,6/9/2012
6376,1979,Graduation,Single,57537,1,0,10/6/2013 0:00,83,191,56,139,51,8,100,4,4,3,8,4,2013,10,October,6,10/6/2013
5824,1972,PhD,Married,34578,2,1,11/4/2014 0:00,1,7,0,1,0,0,0,1,1,0,2,6,2014,11,November,4,11/4/2014
2561,1966,Graduation,Single,63810,0,1,11/11/2012 0:00,45,977,12,253,16,12,101,4,4,3,12,8,2012,11,November,11,11/11/2012
2428,1970,Graduation,Married,28164,1,0,4/5/2013 0:00,23,3,18,26,11,8,12,3,2,0,4,7,2013,4,April,5,4/5/2013
1362,1972,Graduation,Single,31907,0,0,4/3/2013 0:00,75,33,87,64,175,16,74,1,6,1,6,7,2013,4,April,3,4/3/2013
7152,1983,Master,Married,27100,1,0,5/4/2013 0:00,64,12,0,13,2,0,10,1,1,0,3,7,2013,5,May,4,5/4/2013
922,1979,Second cycle degree,Married,31086,1,1,4/5/2013 0:00,79,16,2,11,3,0,16,2,1,1,2,8,2013,4,April,5,4/5/2013
6856,1979,Graduation,Married,21645,1,0,3/9/2012 0:00,75,14,0,23,4,5,19,3,3,0,3,9,2012,3,March,9,3/9/2012
5221,1957,Graduation,Married,52852,0,1,1/12/2012 0:00,93,714,8,99,11,0,47,4,10,7,5,8,2012,1,January,12,1/12/2012
6652,1965,Graduation,Married,77343,0,0,9/6/2014 0:00,28,227,151,573,98,54,31,1,3,4,9,1,2014,9,September,6,9/6/2014
2157,1972,Graduation,Married,26290,1,1,12/1/2013 0:00,49,15,8,16,11,5,22,4,2,0,4,6,2013,12,December,1,12/1/2013
10133,1970,Graduation,Single,93790,0,0,12/2/2014 0:00,16,1302,68,731,89,114,45,0,6,7,12,2,2014,12,December,2,12/2/2014
5074,1986,Master,Married,28072,1,0,8/7/2013 0:00,10,30,0,10,2,0,5,1,1,0,3,7,2013,8,August,7,8/7/2013
7521,1952,Graduation,Married,83844,0,0,12/5/2013 0:00,57,901,31,345,75,31,191,1,4,4,11,1,2013,12,December,5,12/5/2013
7196,1950,PhD,Married,41145,1,1,8/2/2014 0:00,20,9,0,3,0,0,1,1,0,0,3,3,2014,8,August,2,8/2/2014
4864,1977,Graduation,Married,34380,1,0,2/5/2013 0:00,68,72,7,58,13,1,24,4,4,1,3,8,2013,2,February,5,2/5/2013
4070,1969,PhD,Married,94871,0,2,1/9/2012 0:00,99,169,24,553,188,0,144,1,8,5,4,7,2012,1,January,9,1/9/2012
3697,1954,Graduation,Married,39898,0,1,12/2/2013 0:00,20,69,8,26,12,7,12,2,3,0,4,7,2013,12,December,2,12/2/2013
4220,1970,PhD,Married,59892,0,1,2/11/2013 0:00,26,73,0,13,0,1,0,1,2,1,3,3,2013,2,February,11,2/11/2013
2849,1979,Graduation,Single,60474,0,1,1/4/2013 0:00,25,265,199,303,234,9,170,7,10,2,12,7,2013,1,January,4,1/4/2013
8370,1976,Second cycle degree,Married,75484,0,1,2/8/2012 0:00,50,378,97,259,197,194,34,2,7,3,6,4,2012,2,February,8,2/8/2012
9988,1976,Master,Single,70379,0,1,3/3/2013 0:00,84,553,25,142,65,67,8,3,6,3,13,4,2013,3,March,3,3/3/2013
5529,1946,PhD,Married,64014,2,1,10/6/2014 0:00,56,406,0,30,0,0,8,7,8,2,5,7,2014,10,October,6,10/6/2014
9743,1955,Graduation,Married,76998,0,1,11/1/2013 0:00,85,1449,89,161,69,35,107,2,11,8,8,6,2013,11,November,1,11/1/2013
5763,1972,Master,Married,49854,1,0,10/11/2013 0:00,63,123,17,171,39,0,30,5,6,2,5,6,2013,10,October,11,10/11/2013
7250,1978,Graduation,Married,57867,1,0,1/10/2013 0:00,48,344,35,178,15,23,17,7,7,2,9,6,2013,1,January,10,1/10/2013
2005,1990,Graduation,Married,35765,1,0,11/12/2013 0:00,86,22,3,30,0,5,15,2,2,0,4,6,2013,11,November,12,11/12/2013
6885,1977,Graduation,Divorced,32952,1,0,1/12/2013 0:00,36,38,0,12,3,1,1,1,2,0,3,7,2013,1,January,12,1/12/2013
4093,1975,Master,Married,53253,1,1,11/2/2013 0:00,61,216,9,57,20,9,125,7,4,3,5,5,2013,11,November,2,11/2/2013
3594,1973,Master,Married,54108,1,1,5/11/2012 0:00,74,539,6,91,8,6,97,13,8,2,9,8,2012,5,May,11,5/11/2012
851,1972,Master,Married,57136,1,1,9/7/2013 0:00,48,306,5,109,21,109,92,9,5,2,10,6,2013,9,September,7,9/7/2013
7706,1975,Second cycle degree,Married,46772,0,1,7/11/2012 0:00,88,350,104,189,197,151,57,6,11,8,5,8,2012,7,July,11,7/11/2012
10128,1958,Graduation,Married,53977,0,1,8/6/2013 0:00,21,620,16,165,0,24,82,5,5,5,12,5,2013,8,August,6,8/6/2013
486,1988,Graduation,Married,84219,0,0,2/2/2014 0:00,27,434,137,400,45,137,45,1,3,4,10,1,2014,2,February,2,2/2/2014
2853,1980,Graduation,Single,51766,1,0,11/3/2014 0:00,74,60,51,87,6,20,51,2,4,2,4,5,2014,11,November,3,11/3/2014
6310,1978,Graduation,Married,33039,1,0,9/9/2013 0:00,4,30,8,12,8,8,12,1,2,0,4,5,2013,9,September,9,9/9/2013
3887,1970,Graduation,Single,27242,1,0,11/11/2012 0:00,2,3,17,26,20,1,39,2,2,0,3,9,2012,11,November,11,11/11/2012
4278,1983,PhD,Single,87188,0,0,3/6/2013 0:00,73,910,111,724,49,74,55,1,10,2,6,3,2013,3,March,6,3/6/2013
1998,1976,Graduation,Single,37697,1,0,7/2/2014 0:00,82,34,6,21,11,4,8,1,2,1,3,6,2014,7,July,2,7/2/2014
10795,1973,PhD,Married,37401,1,0,6/5/2014 0:00,14,19,3,19,3,1,3,2,2,0,3,7,2014,6,June,5,6/5/2014
202,1948,PhD,Widow,82032,0,0,5/4/2014 0:00,54,332,194,377,149,125,57,0,4,6,7,1,2014,5,May,4,5/4/2014
7998,1958,Graduation,Married,28087,1,1,11/12/2012 0:00,77,53,8,17,13,0,21,3,2,2,2,7,2012,11,November,12,11/12/2012
6050,1975,Second cycle degree,Married,57036,0,1,11/12/2012 0:00,33,1171,43,219,19,14,47,4,6,3,13,9,2012,11,November,12,11/12/2012
3745,1988,Second cycle degree,Married,23331,1,0,4/9/2012 0:00,92,5,36,7,0,10,45,2,3,0,3,8,2012,4,April,9,4/9/2012
9771,1988,Second cycle degree,Single,23331,1,0,5/10/2012 0:00,97,104,20,101,24,15,5,6,5,1,5,9,2012,5,May,10,5/10/2012
10530,1959,PhD,Widow,67786,0,0,7/12/2013 0:00,0,431,82,441,80,20,102,1,3,6,6,1,2013,7,July,12,7/12/2013
8920,1967,Master,Single,59235,1,0,12/1/2013 0:00,4,448,40,469,80,0,91,3,11,2,12,7,2013,12,December,1,12/1/2013
3852,1961,Master,Married,74881,1,1,8/3/2013 0:00,48,505,72,270,36,27,54,4,9,2,12,5,2013,8,August,3,8/3/2013
6365,1987,Second cycle degree,Married,30390,0,0,2/9/2013 0:00,5,10,12,12,25,1,20,1,2,0,3,6,2013,2,February,9,2/9/2013
5636,1963,Graduation,Single,30983,0,0,9/11/2012 0:00,50,51,4,50,12,1,49,1,4,0,3,8,2012,9,September,11,9/11/2012
2544,1951,Master,Divorced,57530,0,1,12/10/2013 0:00,68,50,1,27,6,7,1,1,1,1,4,1,2013,12,December,10,12/10/2013
7725,1965,Second cycle degree,Married,76800,0,0,8/3/2014 0:00,33,173,26,255,35,71,81,1,4,4,7,1,2014,8,August,3,8/3/2014
8091,1956,Graduation,Married,63943,0,1,2/9/2012 0:00,50,423,184,368,13,97,21,1,6,4,6,5,2012,2,February,9,2/9/2012
5462,1974,Graduation,Married,67445,0,1,12/8/2012 0:00,63,757,80,217,29,80,11,5,9,6,12,6,2012,12,December,8,12/8/2012
879,1976,Master,Married,49681,0,2,4/11/2013 0:00,66,411,0,26,0,0,21,6,7,1,7,7,2013,4,April,11,4/11/2013
9530,1988,Graduation,Married,24645,1,0,1/11/2012 0:00,16,5,3,4,4,1,0,1,1,0,2,8,2012,1,January,11,1/11/2012
7476,1964,Master,Single,63972,0,1,2/12/2012 0:00,93,928,63,254,0,12,12,4,5,4,10,4,2012,2,February,12,2/12/2012
9916,1954,Graduation,Married,38998,1,1,3/11/2012 0:00,92,34,1,14,0,0,5,3,2,0,3,8,2012,3,March,11,3/11/2012
9952,1947,Master,Married,78093,0,0,11/12/2013 0:00,53,368,32,639,13,43,10,1,4,7,5,1,2013,11,November,12,11/12/2013
3503,1950,Graduation,Divorced,82460,0,0,2/12/2013 0:00,78,255,47,573,52,32,15,1,5,3,6,1,2013,2,February,12,2/12/2013
5892,1980,Graduation,Married,34968,1,0,10/4/2013 0:00,11,158,6,45,8,2,2,7,3,2,5,7,2013,10,October,4,10/4/2013
4971,1962,PhD,Married,31497,0,1,6/12/2012 0:00,22,108,1,28,13,1,4,2,3,1,4,8,2012,6,June,12,6/12/2012
1131,1967,PhD,Single,52569,0,1,5/4/2014 0:00,54,85,0,3,0,0,7,1,2,0,4,3,2014,5,May,4,5/4/2014
2565,1955,Master,Divorced,70638,0,0,1/6/2013 0:00,69,1016,12,215,16,12,63,1,4,5,10,3,2013,1,January,6,1/6/2013
11092,1961,Graduation,Married,27116,1,1,2/3/2014 0:00,78,12,1,21,2,2,3,2,2,0,3,7,2014,2,February,3,2/3/2014
4480,1973,Master,Married,60432,0,1,9/3/2014 0:00,61,365,3,15,4,3,11,5,7,2,5,6,2014,9,September,3,9/3/2014
9971,1964,PhD,Married,65526,0,1,11/4/2014 0:00,22,397,19,69,12,0,9,1,4,4,8,2,2014,11,November,4,11/4/2014
6729,1988,Graduation,Single,68655,0,0,10/8/2012 0:00,95,456,19,832,75,118,38,1,4,5,11,3,2012,10,October,8,10/8/2012
1773,1978,Second cycle degree,Married,12393,0,0,4/12/2012 0:00,38,5,6,15,11,7,13,1,2,0,3,9,2012,4,April,12,4/12/2012
1764,1975,Graduation,Single,33955,1,0,9/8/2013 0:00,92,100,2,128,23,7,10,4,5,1,5,8,2013,9,September,8,9/8/2013
10099,1984,Graduation,Married,55434,1,0,5/10/2013 0:00,21,238,115,215,169,69,76,3,5,3,13,4,2013,5,May,10,5/10/2013
3298,1956,Master,Married,52973,0,1,8/11/2012 0:00,92,856,0,76,12,9,199,7,9,6,9,8,2012,8,August,11,8/11/2012
9668,1971,Graduation,Married,18793,1,0,12/1/2013 0:00,14,4,16,20,0,17,20,3,2,0,4,8,2013,12,December,1,12/1/2013
7408,1952,PhD,Married,54549,0,1,3/3/2014 0:00,8,216,2,6,0,0,9,2,5,1,4,7,2014,3,March,3,3/3/2014
8041,1971,PhD,Widow,47111,0,1,8/9/2012 0:00,35,595,71,153,120,112,41,6,3,2,10,9,2012,8,August,9,8/9/2012
10906,1948,PhD,Married,46681,0,2,8/10/2013 0:00,52,269,15,69,15,19,38,2,4,6,4,5,2013,8,August,10,8/10/2013
3427,1955,PhD,Married,59821,0,1,12/4/2013 0:00,11,629,0,70,0,0,35,6,11,2,7,8,2013,12,December,4,12/4/2013
10711,1945,Graduation,Married,69755,0,0,2/10/2013 0:00,23,217,77,373,111,23,93,1,3,6,12,1,2013,2,February,10,2/10/2013
3829,1979,Basic,Married,24594,1,0,10/12/2013 0:00,94,1,3,6,10,0,9,1,1,0,3,5,2013,10,October,12,10/12/2013
3091,1981,Second cycle degree,Married,75774,1,0,2/5/2014 0:00,27,340,21,134,258,14,56,1,7,5,8,4,2014,2,February,5,2/5/2014
10141,1960,Master,Divorced,39228,0,0,10/5/2013 0:00,1,7,1,6,0,3,3,1,0,0,3,4,2013,10,October,5,10/5/2013
5177,1974,Master,Married,58494,0,1,12/12/2013 0:00,56,298,7,68,4,0,19,2,6,2,6,6,2013,12,December,12,12/12/2013
7485,1950,PhD,Widow,56551,1,1,7/5/2014 0:00,48,67,4,32,17,2,16,3,2,1,4,4,2014,7,July,5,7/5/2014
10352,1963,Graduation,Widow,34213,1,1,7/9/2012 0:00,2,50,4,28,6,3,26,3,3,1,2,9,2012,7,July,9,7/9/2012
1834,1978,Master,Single,35544,1,0,8/3/2014 0:00,77,30,5,23,4,1,4,1,2,0,3,7,2014,8,August,3,8/3/2014
2295,1954,PhD,Married,62670,0,1,2/2/2014 0:00,57,539,30,92,80,46,38,1,5,3,13,3,2014,2,February,2,2/2/2014
1165,1958,PhD,Single,50729,1,1,2/5/2013 0:00,62,239,13,143,45,4,52,9,6,2,7,6,2013,2,February,5,2/5/2013
2639,1966,Graduation,Single,43602,1,1,10/1/2014 0:00,45,19,5,12,10,3,19,3,3,1,2,6,2014,10,October,1,10/1/2014
8299,1989,PhD,Single,33996,0,0,11/9/2013 0:00,46,40,2,15,8,0,6,1,1,1,3,4,2013,11,November,9,11/9/2013
1964,1951,Graduation,Married,86610,0,0,5/9/2013 0:00,66,446,107,768,33,196,53,1,5,6,6,2,2013,5,May,9,5/9/2013
3690,1986,Master,Married,80141,0,0,11/1/2013 0:00,20,1184,102,673,52,40,40,1,7,4,10,6,2013,11,November,1,11/1/2013
3433,1955,Second cycle degree,Married,72635,0,0,3/6/2013 0:00,54,390,22,323,104,35,107,1,6,8,6,3,2013,3,March,6,3/6/2013
4065,1976,PhD,Married,49544,1,0,12/2/2013 0:00,0,308,0,73,0,0,23,2,5,1,8,7,2013,12,December,2,12/2/2013
1215,1978,Graduation,Married,70440,0,0,8/10/2013 0:00,49,690,117,499,76,102,88,1,5,10,7,3,2013,8,August,10,8/10/2013
2156,1955,PhD,Married,22554,1,1,3/11/2012 0:00,38,27,0,10,0,0,4,4,2,0,4,5,2012,3,March,11,3/11/2012
7788,1983,PhD,Married,23536,1,0,4/6/2014 0:00,53,6,0,3,0,0,1,1,0,0,3,3,2014,4,April,6,4/6/2014
1891,1980,Master,Divorced,78789,0,0,8/8/2012 0:00,12,667,50,850,21,83,83,1,4,6,5,2,2012,8,August,8,8/8/2012
9256,1971,Graduation,Single,58350,0,1,4/1/2013 0:00,5,493,26,206,116,80,80,4,8,3,12,6,2013,4,April,1,4/1/2013
6349,1987,Master,Divorced,61787,0,0,6/7/2013 0:00,71,621,73,414,78,48,85,1,8,4,6,5,2013,6,June,7,6/7/2013
4676,1951,Master,Widow,73705,0,2,5/3/2014 0:00,86,612,91,520,258,107,107,2,9,6,8,5,2014,5,May,3,5/3/2014
7349,1973,Basic,Married,9722,1,0,2/10/2012 0:00,7,6,17,16,6,16,42,4,3,1,3,8,2012,2,February,10,2/10/2012
7732,1978,Graduation,Married,64813,1,0,2/1/2014 0:00,81,293,0,124,179,97,52,1,7,2,10,5,2014,2,February,1,2/1/2014
8070,1973,PhD,Married,54222,0,1,1/3/2014 0:00,98,199,12,31,3,12,7,1,3,3,5,3,2014,1,January,3,1/3/2014
2202,1978,Graduation,Married,41154,0,1,9/4/2013 0:00,98,44,2,11,2,3,7,1,1,0,4,5,2013,9,September,4,9/4/2013
7396,1966,Graduation,Married,80398,0,0,10/11/2012 0:00,92,342,51,936,207,35,26,1,5,8,12,3,2012,10,October,11,10/11/2012
7629,1977,Graduation,Married,22108,1,1,8/5/2014 0:00,46,5,3,9,6,2,6,2,2,0,3,7,2014,8,August,5,8/5/2014
10640,1974,Graduation,Married,44392,1,1,5/9/2013 0:00,71,87,5,71,7,12,29,5,4,1,4,7,2013,5,May,9,5/9/2013
1172,1983,PhD,Married,92491,0,0,1/5/2013 0:00,71,979,44,935,29,25,22,1,7,5,12,3,2013,1,January,5,1/5/2013
4686,1962,PhD,Widow,82571,0,0,2/4/2014 0:00,28,861,31,558,62,95,79,0,6,5,13,2,2014,2,February,4,2/4/2014
1744,1965,Basic,Single,23529,0,1,7/1/2013 0:00,67,9,7,13,3,2,20,1,1,1,2,6,2013,7,July,1,7/1/2013
1000,1961,Master,Married,74881,1,1,8/3/2013 0:00,48,505,72,270,36,27,54,4,9,2,12,5,2013,8,August,3,8/3/2013
10129,1966,Graduation,Married,82427,0,0,12/3/2014 0:00,35,482,147,509,104,107,107,1,3,5,12,1,2014,12,December,3,12/3/2014
2499,1958,Second cycle degree,Single,75342,0,1,6/5/2013 0:00,38,204,97,97,21,118,26,1,5,2,10,4,2013,6,June,5,6/5/2013
1064,1971,PhD,Married,42403,1,0,11/12/2013 0:00,18,22,1,11,0,5,3,1,1,0,3,8,2013,11,November,12,11/12/2013
737,1949,PhD,Married,80360,0,0,3/3/2013 0:00,56,1493,86,454,112,43,43,2,4,4,5,2,2013,3,March,3,3/3/2013
7807,1974,Graduation,Married,44989,0,1,12/9/2012 0:00,26,98,0,106,49,10,106,5,5,1,5,6,2012,12,December,9,12/9/2012
5092,1949,PhD,Widow,51569,0,1,12/2/2013 0:00,39,380,0,47,6,0,34,4,7,1,7,8,2013,12,December,2,12/2/2013
3798,1968,Graduation,Married,41120,1,1,6/11/2013 0:00,80,24,2,23,0,8,24,3,2,1,3,6,2013,6,June,11,6/11/2013
3524,1971,Master,Single,39763,1,0,4/8/2013 0:00,9,80,1,60,4,6,16,2,5,1,2,9,2013,4,April,8,4/8/2013
5247,1955,PhD,Married,38725,1,1,10/5/2014 0:00,52,31,0,6,2,1,5,2,1,0,4,4,2014,10,October,5,10/5/2014
2118,1964,Second cycle degree,Married,62905,0,1,10/9/2013 0:00,68,166,75,96,119,107,59,3,7,2,8,4,2013,10,October,9,10/9/2013
8812,1979,Second cycle degree,Divorced,13533,1,0,10/3/2013 0:00,45,12,3,8,8,0,17,2,2,0,3,7,2013,10,October,3,10/3/2013
4328,1986,Second cycle degree,Married,21955,1,0,7/9/2013 0:00,81,5,1,7,17,14,11,2,2,1,3,6,2013,7,July,9,7/9/2013
2631,1982,Graduation,Married,71853,0,0,8/5/2013 0:00,29,358,108,413,141,97,32,1,2,8,6,1,2013,8,August,5,8/5/2013
8895,1985,Graduation,Single,70596,0,0,5/10/2012 0:00,68,347,44,534,17,0,26,1,3,5,12,2,2012,5,May,10,5/10/2012
8584,1952,PhD,Married,85431,0,0,8/6/2013 0:00,54,376,53,462,168,53,53,1,2,7,7,0,2013,8,August,6,8/6/2013
10477,1973,PhD,Married,39435,1,0,6/8/2013 0:00,16,71,0,18,0,0,13,1,3,1,2,7,2013,6,June,8,6/8/2013
2681,1984,Second cycle degree,Married,65370,0,0,1/8/2013 0:00,1,71,22,112,138,89,29,1,2,3,13,1,2013,1,January,8,1/8/2013
7261,1971,Graduation,Married,34600,1,1,1/1/2013 0:00,8,199,33,60,8,3,15,5,5,2,5,8,2013,1,January,1,1/1/2013
9648,1967,Graduation,Single,46904,1,1,3/11/2012 0:00,20,153,4,56,0,9,31,4,5,1,4,8,2012,3,March,11,3/11/2012
8008,1983,Graduation,Married,36075,1,0,9/12/2013 0:00,54,46,0,30,12,1,30,1,2,0,4,6,2013,9,September,12,9/12/2013
6173,1979,Graduation,Married,77298,0,1,2/11/2013 0:00,46,425,115,292,23,35,79,1,6,6,11,3,2013,2,February,11,2/11/2013
1419,1950,Graduation,Married,34026,1,1,5/8/2013 0:00,11,18,6,15,12,8,17,3,2,1,3,5,2013,5,May,8,5/8/2013
9150,1963,PhD,Single,48918,1,1,12/4/2014 0:00,21,52,0,9,0,0,1,2,1,0,4,4,2014,12,December,4,12/4/2014
1250,1976,Graduation,Single,37697,1,0,7/2/2014 0:00,82,34,6,21,11,4,8,1,2,1,3,6,2014,7,July,2,7/2/2014
7002,1955,Graduation,Single,62535,0,1,3/10/2013 0:00,13,163,48,90,0,45,52,1,3,2,8,3,2013,3,March,10,3/10/2013
8439,1964,Graduation,Married,63404,0,2,6/6/2014 0:00,97,734,26,70,11,44,17,2,6,3,4,4,2014,6,June,6,6/6/2014
762,1981,Second cycle degree,Married,75774,1,0,2/5/2014 0:00,27,340,21,134,258,14,56,1,7,5,8,4,2014,2,February,5,2/5/2014
8397,1951,Graduation,Married,44689,1,1,10/1/2014 0:00,82,18,0,5,0,0,11,2,1,1,2,7,2014,10,October,1,10/1/2014
9284,1958,Graduation,Married,53977,0,1,8/6/2013 0:00,21,620,16,165,0,24,82,5,5,5,12,5,2013,8,August,6,8/6/2013
6237,1966,PhD,Single,7144,0,2,7/12/2013 0:00,92,81,4,33,5,2,291,0,23,1,1,0,2013,7,July,12,7/12/2013
3130,1964,Graduation,Single,18701,1,1,4/6/2013 0:00,95,12,4,2,10,6,10,4,2,0,4,5,2013,4,April,6,4/6/2013
1990,1974,PhD,Single,63159,0,0,5/11/2012 0:00,74,965,34,586,89,86,37,1,3,5,8,3,2012,5,May,11,5/11/2012
5513,1966,Graduation,Married,37758,1,1,4/10/2012 0:00,49,27,2,10,0,0,1,2,1,0,3,8,2012,4,April,10,4/10/2012
2415,1962,Graduation,Married,62568,0,1,7/4/2014 0:00,99,362,17,398,80,35,61,3,5,3,5,4,2014,7,July,4,7/4/2014
5684,1971,Master,Divorced,44635,1,1,11/10/2013 0:00,25,56,0,9,0,0,3,2,2,0,3,7,2013,11,November,10,11/10/2013
8334,1971,Master,Single,33316,1,1,4/10/2013 0:00,34,79,1,31,4,4,12,3,2,1,4,6,2013,4,April,10,4/10/2013
9166,1968,Graduation,Married,63967,0,1,9/8/2013 0:00,57,387,84,141,73,35,162,3,4,4,12,2,2013,9,September,8,9/8/2013
1440,1978,Second cycle degree,Married,52513,0,0,4/9/2012 0:00,84,367,17,241,104,188,232,2,9,5,9,7,2012,4,April,9,4/9/2012
6859,1987,Graduation,Single,29236,1,0,8/10/2013 0:00,30,37,4,24,16,9,9,2,4,0,3,9,2013,8,August,10,8/10/2013
10521,1977,Graduation,Married,54809,1,1,11/9/2013 0:00,0,63,6,57,13,13,22,4,2,1,5,4,2013,11,November,9,11/9/2013
7393,1978,Graduation,Married,41580,1,1,10/12/2012 0:00,15,56,5,24,4,0,3,3,2,1,3,5,2012,10,October,12,10/12/2012
7849,1970,PhD,Married,80336,0,0,9/9/2013 0:00,12,209,19,456,160,142,66,1,2,9,13,1,2013,9,September,9,9/9/2013
9847,1955,Second cycle degree,Married,62972,0,1,3/8/2012 0:00,39,313,15,47,20,0,192,2,7,4,3,6,2012,3,March,8,3/8/2012
9576,1982,PhD,Married,32313,1,0,11/2/2013 0:00,60,86,4,56,2,4,7,3,4,0,4,9,2013,11,November,2,11/2/2013
6906,1953,Master,Widow,84953,0,0,3/6/2013 0:00,73,167,48,602,63,72,72,1,3,10,4,2,2013,3,March,6,3/6/2013
8527,1965,Master,Married,65735,1,1,7/12/2013 0:00,37,239,7,119,4,15,11,5,6,2,6,7,2013,7,July,12,7/12/2013
7872,1975,PhD,Married,86836,0,0,12/9/2012 0:00,7,179,21,273,0,21,63,1,6,10,6,5,2012,12,December,9,12/9/2012
10595,1990,Graduation,Married,30093,0,0,8/7/2013 0:00,19,2,6,28,13,4,16,1,2,0,3,7,2013,8,August,7,8/7/2013
4609,1966,PhD,Married,57705,0,1,11/1/2014 0:00,14,383,0,53,6,4,40,3,8,1,6,6,2014,11,November,1,11/1/2014
5010,1988,Graduation,Single,25008,1,0,2/2/2014 0:00,72,2,8,8,6,1,9,2,1,0,3,8,2014,2,February,2,2/2/2014
9595,1961,Graduation,Married,64260,0,0,11/1/2013 0:00,1,539,169,816,20,0,30,1,4,5,4,3,2013,11,November,1,11/1/2013
10163,1984,PhD,Single,82733,0,0,10/9/2013 0:00,28,712,50,420,65,38,38,1,8,4,7,4,2013,10,October,9,10/9/2013
2886,1971,Master,Divorced,74290,0,1,12/8/2013 0:00,70,1121,0,72,0,12,12,4,10,8,10,6,2013,12,December,8,12/8/2013
5316,1976,Master,Married,21024,0,0,4/7/2013 0:00,89,36,4,18,6,2,18,1,2,0,4,7,2013,4,April,7,4/7/2013
1459,1966,PhD,Married,69063,0,1,7/11/2012 0:00,16,666,35,124,69,8,26,1,5,3,5,3,2012,7,July,11,7/11/2012
1630,1979,Graduation,Single,61825,0,1,7/8/2013 0:00,56,162,50,100,55,30,27,1,4,2,8,4,2013,7,July,8,7/8/2013
9064,1982,Graduation,Married,69109,0,0,9/11/2012 0:00,10,823,25,459,124,29,95,1,6,6,7,4,2012,9,September,11,9/11/2012
3678,1973,Graduation,Widow,60208,1,1,7/10/2012 0:00,13,488,23,71,15,0,59,11,8,3,7,7,2012,7,July,10,7/10/2012
4227,1968,Master,Married,32889,1,1,6/9/2013 0:00,78,28,0,13,4,2,8,3,2,1,3,5,2013,6,June,9,6/9/2013
9467,1984,Graduation,Single,34738,1,0,11/5/2014 0:00,51,3,2,10,3,0,2,1,1,0,3,6,2014,11,November,5,11/5/2014
8486,1971,Master,Married,30538,1,0,1/10/2012 0:00,27,284,0,52,8,3,20,4,9,0,4,10,2012,1,January,10,1/10/2012
2186,1977,Second cycle degree,Married,82326,0,0,10/3/2014 0:00,30,938,142,754,159,81,183,1,5,10,6,2,2014,10,October,3,10/3/2014
3286,1967,PhD,Divorced,26642,1,0,1/3/2014 0:00,71,13,2,15,2,2,8,2,2,0,3,6,2014,1,January,3,1/3/2014
8602,1964,Graduation,Divorced,69932,0,1,12/6/2013 0:00,97,412,172,153,150,105,57,2,7,6,11,4,2013,12,December,6,12/6/2013
